Date|Time|Voltage(V)|Current(A)|Power(W)|Battery Voltage(V)|Ambient Temp.(째C)|Light Int.(lux)|Temperature sensor(째C)|Humidity sensor(RH)|Weather condition|Temperature WetterOnline(째C)|Humidity WetterOnline(RH)|Global radiation(W/m^2)|Wind's speed(m/s)|Ground pressure(hPa)|Rainfall(mm)|Rainfall's possibility(%)|Wind's direction(째)|Wind's cardinal direction|Wind's speed(Beaufort)|Wind gust(Beaufort)|Wind gust(km/h)|Feel-like temperature|Azimuth|Elevation
2019-09-19|07:50:00|14.26|0.11|1.83|13.14|20.79|158.155|25.8|27.7|so____|8.8|75|485|2.4|1027.6|0.0|10|30|no|2|3|17|7.5|0.00|0.00
2019-09-19|07:51:00|14.27|0.12|1.97|13.14|20.79|157.928|25.8|27.8|so____|8.8|75|485|2.4|1027.6|0.0|10|30|no|2|3|17|7.5|0.00|0.00
2019-09-19|08:14:00|14.33|0.14|2.11|13.19|20.83|161.397|25.9|27.2|so____|9.9|70|555|2.3|1027.6|0.0|10|30|no|2|4|20|8.9|0.00|0.00
2019-09-19|08:21:00|14.36|0.14|2.11|13.21|20.84|161.909|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:22:00|14.34|0.14|2.37|13.21|20.82|161.966|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:23:00|14.36|0.15|2.11|13.21|20.82|161.852|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:24:00|14.35|0.15|2.24|13.21|20.82|162.307|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:25:00|14.36|0.15|2.24|13.22|20.86|162.421|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:26:00|14.35|0.15|2.11|13.22|20.85|162.648|26.0|27.1|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:27:00|14.38|0.15|2.24|13.22|20.82|162.421|26.0|27.0|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:28:00|14.38|0.16|2.24|13.22|20.85|162.648|26.1|27.2|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:29:00|14.38|0.15|2.38|13.22|20.82|162.705|26.1|27.0|so____|10.3|70|575|2.3|1027.5|0.0|10|30|no|2|4|21|10.3|0.00|0.00
2019-09-19|08:30:00|14.37|0.15|2.24|13.23|20.83|162.648|26.1|27.0|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:31:00|14.36|0.16|2.24|13.23|20.84|163.558|26.1|27.0|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:32:00|14.38|0.16|2.38|13.23|20.85|163.331|26.1|27.0|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:33:00|14.38|0.15|2.38|13.23|20.85|163.672|26.1|27.0|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:34:00|14.38|0.15|2.38|13.25|20.85|163.899|26.1|27.1|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:35:00|14.38|0.15|2.25|13.24|20.86|163.956|26.1|26.9|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:36:00|14.4|0.15|2.25|13.24|20.83|164.582|26.1|26.9|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:37:00|14.36|0.17|2.38|13.24|20.87|164.696|26.1|26.9|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:38:00|14.38|0.17|2.38|13.25|20.87|164.752|26.1|26.8|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:39:00|14.4|0.16|2.25|13.24|20.83|164.809|26.1|26.7|so____|10.5|65|595|2.7|1027.5|0.0|10|30|no|2|4|20|10.5|0.00|0.00
2019-09-19|08:40:00|14.4|0.15|2.51|13.25|20.86|164.752|26.1|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:41:00|14.41|0.16|2.38|13.26|20.84|165.264|26.1|26.8|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:42:00|14.38|0.17|2.38|13.26|20.84|164.98|26.1|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:43:00|20.33|0.13|3.18|13.27|20.89|165.549|26.1|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:44:00|23.25|0.14|3.45|13.3|20.83|165.094|26.2|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:45:00|15.81|0.16|2.65|13.29|20.88|165.605|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:46:00|14.45|0.16|2.52|13.29|20.85|165.719|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:47:00|14.43|0.16|2.52|13.28|20.86|166.117|26.2|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:48:00|14.45|0.18|2.52|13.28|20.86|165.833|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:49:00|14.45|0.18|2.52|13.29|20.87|166.743|26.2|26.7|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:50:00|14.45|0.16|2.52|13.3|20.87|165.947|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:51:00|14.43|0.17|2.52|13.29|20.86|166.857|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:52:00|14.45|0.17|2.65|13.3|20.87|166.402|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:53:00|14.45|0.17|2.65|13.29|20.87|167.141|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:54:00|14.45|0.18|2.52|13.29|20.87|166.97|26.2|26.6|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:55:00|14.45|0.17|2.52|13.3|20.87|167.198|26.3|26.5|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.00
2019-09-19|08:56:00|14.47|0.17|2.52|13.3|20.88|167.368|26.3|26.4|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|-0.02
2019-09-19|08:57:00|14.47|0.17|2.66|13.3|20.86|167.823|26.3|26.4|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|-0.04
2019-09-19|08:58:00|14.45|0.19|2.66|13.3|20.89|168.221|26.3|26.4|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|-0.06
2019-09-19|08:59:00|14.47|0.19|2.66|13.3|20.88|167.937|26.3|26.3|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|-0.08
2019-09-19|09:00:00|14.44|0.18|2.66|13.31|20.91|168.335|26.3|26.4|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|-0.10
2019-09-19|09:01:00|14.49|0.18|2.66|13.31|20.91|167.937|26.3|26.3|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.07
2019-09-19|09:02:00|14.47|0.19|2.79|13.31|20.92|168.165|26.3|26.3|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.23
2019-09-19|09:03:00|14.5|0.18|2.66|13.32|20.88|168.278|26.3|26.3|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.40
2019-09-19|09:04:00|14.48|0.18|2.79|13.32|20.9|168.733|26.3|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.56
2019-09-19|09:05:00|14.49|0.18|2.79|13.32|20.93|168.961|26.3|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.73
2019-09-19|09:06:00|14.49|0.19|2.66|13.32|20.92|168.676|26.3|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|0.90
2019-09-19|09:07:00|14.5|0.19|2.66|13.33|20.93|169.075|26.3|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|1.06
2019-09-19|09:08:00|14.45|0.19|2.79|13.33|20.9|169.302|26.3|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|1.23
2019-09-19|09:09:00|14.48|0.19|2.79|13.33|20.91|169.529|26.4|26.2|so____|11.0|65|625|2.6|1027.4|0.0|10|30|no|2|4|21|11.0|0.00|1.39
2019-09-19|09:10:00|14.51|0.19|2.66|13.33|20.93|169.473|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|1.56
2019-09-19|09:11:00|14.51|0.19|2.93|13.34|20.93|169.7|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|1.73
2019-09-19|09:12:00|14.51|0.19|2.8|13.34|20.91|169.529|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|1.89
2019-09-19|09:13:00|14.52|0.19|2.93|13.35|20.93|169.643|26.4|26.0|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.06
2019-09-19|09:14:00|14.51|0.2|3.06|13.34|20.95|169.7|26.4|26.0|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.22
2019-09-19|09:15:00|14.52|0.2|2.8|13.35|20.92|170.098|26.4|26.0|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.39
2019-09-19|09:16:00|14.51|0.19|2.8|13.35|20.96|170.383|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.56
2019-09-19|09:17:00|14.54|0.2|2.93|13.35|20.93|170.439|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.72
2019-09-19|09:18:00|14.54|0.2|2.93|13.36|20.96|170.724|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|2.89
2019-09-19|09:19:00|14.53|0.2|2.93|13.36|20.95|170.553|26.4|26.1|so____|11.8|60|675|2.3|1027.3|0.0|10|30|no|2|4|22|11.8|0.00|3.05
2019-09-19|09:20:00|14.54|0.2|2.94|13.37|20.94|170.439|26.4|26.1|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|3.22
2019-09-19|09:21:00|14.55|0.21|2.94|13.37|20.96|170.781|26.4|26.1|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|3.39
2019-09-19|09:22:00|14.54|0.2|2.94|13.36|20.94|170.724|26.5|26.0|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|3.55
2019-09-19|09:23:00|14.55|0.2|3.07|13.37|20.97|170.837|26.5|26.0|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|3.72
2019-09-19|09:24:00|14.58|0.2|2.94|13.38|20.94|171.179|26.5|26.0|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|3.88
2019-09-19|09:25:00|14.54|0.2|2.94|13.37|20.96|171.292|26.5|25.9|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|4.05
2019-09-19|09:26:00|14.56|0.2|3.07|13.38|20.93|171.179|26.5|25.9|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|4.22
2019-09-19|09:27:00|14.57|0.21|2.94|13.38|20.99|171.349|26.5|25.9|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|4.38
2019-09-19|09:28:00|14.56|0.2|2.94|13.38|20.95|171.406|26.5|25.9|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|4.55
2019-09-19|09:29:00|14.57|0.22|3.34|13.39|20.98|171.463|26.5|25.9|so____|12.1|60|690|2.3|1027.3|0.0|10|30|no|2|4|22|12.1|0.00|4.71
2019-09-19|09:30:00|14.58|0.22|3.21|13.39|20.99|171.463|26.5|25.9|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|4.88
2019-09-19|09:31:00|14.58|0.21|3.07|13.4|20.98|171.804|26.5|25.9|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.05
2019-09-19|09:32:00|14.58|0.2|3.08|13.39|20.97|171.747|26.5|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.21
2019-09-19|09:33:00|14.58|0.22|3.21|13.4|20.95|171.975|26.5|25.9|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.38
2019-09-19|09:34:00|14.54|0.22|3.08|13.4|20.97|171.918|26.5|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.54
2019-09-19|09:35:00|14.58|0.22|3.21|13.4|21.0|172.202|26.5|25.9|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.71
2019-09-19|09:36:00|14.61|0.22|3.21|13.41|20.97|172.145|26.5|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|5.88
2019-09-19|09:37:00|14.6|0.23|3.35|13.42|21.01|172.202|26.5|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|6.04
2019-09-19|09:38:00|14.61|0.22|3.22|13.41|21.0|172.43|26.6|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|6.21
2019-09-19|09:39:00|14.61|0.22|3.35|13.42|20.99|172.544|26.6|25.8|so____|12.4|60|705|3.0|1027.2|0.0|10|30|no|2|4|21|12.4|0.00|6.37
2019-09-19|09:40:00|14.56|0.22|3.22|13.42|21.02|172.373|26.6|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|6.54
2019-09-19|09:41:00|14.62|0.22|3.08|13.42|21.02|172.6|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|6.71
2019-09-19|09:42:00|14.61|0.22|3.35|13.43|21.04|172.6|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|6.87
2019-09-19|09:43:00|14.63|0.23|3.49|13.43|21.03|172.771|26.6|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.04
2019-09-19|09:44:00|36.56|0.16|6.74|13.49|21.01|173.453|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.20
2019-09-19|09:45:00|22.0|0.21|4.99|13.51|21.0|173.738|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.37
2019-09-19|09:46:00|14.67|0.25|3.37|13.48|21.04|173.852|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.53
2019-09-19|09:47:00|14.69|0.22|3.36|13.47|21.05|173.795|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.70
2019-09-19|09:48:00|14.67|0.23|3.5|13.47|21.0|174.193|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|7.86
2019-09-19|09:49:00|14.67|0.23|3.63|13.47|21.05|174.25|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.03
2019-09-19|09:50:00|14.67|0.23|3.5|13.47|21.06|173.624|26.6|26.0|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.19
2019-09-19|09:51:00|14.69|0.23|3.5|13.47|21.05|174.932|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.36
2019-09-19|09:52:00|14.67|0.25|3.63|13.48|21.06|175.444|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.52
2019-09-19|09:53:00|14.7|0.25|3.64|13.48|21.03|175.956|26.6|25.9|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.69
2019-09-19|09:54:00|14.7|0.24|3.64|13.49|21.07|176.183|26.6|25.7|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|8.85
2019-09-19|09:55:00|14.71|0.25|3.91|13.5|21.07|177.036|26.6|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.02
2019-09-19|09:56:00|14.73|0.28|4.18|13.51|21.08|177.662|26.7|25.6|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.18
2019-09-19|09:57:00|14.76|0.31|4.46|13.53|21.04|178.231|26.7|25.6|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.35
2019-09-19|09:58:00|14.78|0.3|4.47|13.54|21.06|178.458|26.7|25.7|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.51
2019-09-19|09:59:00|14.8|0.3|4.6|13.55|21.09|178.799|26.7|25.7|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.68
2019-09-19|10:00:00|14.74|0.3|4.61|13.56|21.08|179.368|26.7|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.84
2019-09-19|10:01:00|14.81|0.32|4.61|13.56|21.09|179.937|26.7|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.99
2019-09-19|10:02:00|14.82|0.32|4.75|13.58|21.05|180.164|26.8|25.8|so____|12.8|55|725|2.7|1027.2|0.0|10|30|no|2|4|22|12.8|0.00|9.99
